player_id,player_name,age,nationality,height_cm,weight_kg,club_name,position,matches_played,minutes_played,goals,assists,shots_on_target,pass_accuracy,dribbles_completed,dribble_success_rate,tackles,interceptions,sprint_speed,stamina_score,overall_rating,past_injury_count,training_load_score,average_distance_covered_km,recovery_time_hours,muscle_strength_score,injury_risk_score,injury_risk_level,team_strength_rating,opponent_strength_rating,possession_pct,goals_scored_team,goals_conceded_team,match_result
1544,Roy Keane 84,29,Denmark,194,90,Al-Shabab,Defender,40,2741,0,0,0,91.94663091381443,0,71.09786334840538,4,3,31.38563743190939,37.142468133006474,50,2,21.807556030992245,12.174463229370247,68,38.5281601943044,61.09916485576689,Medium,51.35789397552447,82.719975666284,68.6787652879867,1,0,Win
1545,Hakim Ziyech 25,35,Denmark,184,73,Arsenal,Midfielder,4,293,4,3,0,81.27397488666041,0,61.11499941051283,4,2,33.95792986462099,47.321050667952434,50,0,90.43498002610536,8.726702452769612,18,50.537408699811024,71.99081824017433,High,48.37519530212516,77.44995087024785,63.139952643790274,0,0,Draw
1546,Oscar Mingueza 38,23,Egypt,186,90,AS Roma,Goalkeeper,14,973,0,0,0,79.5950124230814,0,78.39308392034161,0,0,31.772653575889233,35.29041365830308,50,3,28.83716467512884,11.330693765543003,30,54.68653175522761,100.0,High,49.90194131832393,53.61576985905414,50.65386091840249,2,2,Draw
1547,Sergiño Dest 58,35,Australia,185,84,Lille,Goalkeeper,46,3149,0,0,0,87.8765542833412,0,57.01803160202779,0,0,30.86739716367919,71.10320098977535,50,3,78.06063281479072,13.579445484391737,27,82.47358611055412,82.99504040588359,High,49.679279837910336,45.875092010618665,58.53736002358867,1,1,Draw
1548,Clarence Seedorf 42,36,Colombia,172,81,Manchester City,Midfielder,2,157,0,2,4,82.49825835250377,0,64.35629272529194,3,0,30.335749647085976,41.068201365161116,50,0,48.82026101077005,11.713376293351704,44,35.42988385373343,68.31831970114541,High,50.661702609231156,52.59991108220358,67.36775269546834,3,3,Draw
1549,Romain Faivre 69,22,Colombia,181,65,Manchester City,Midfielder,18,1245,1,0,0,73.16695826057192,12,79.62037754424587,1,1,29.983381336113453,58.48064970479929,50,3,80.79371962331548,11.172844390246551,47,58.92119520375001,89.73212123975269,High,52.90200287626267,86.03782255273669,25.476947701277247,3,1,Win
1550,Amir Richardson 37,26,Poland,181,95,Lille,Midfielder,27,1857,1,2,3,94.69485471233048,0,82.41790671945006,5,2,31.73195705431764,82.99543162832265,50,1,76.27154485886481,10.197939144116848,56,58.38652771914478,52.35064956825037,Medium,51.75883408227481,69.07944189248776,45.14450155250243,1,2,Loss
1551,Jorge Campos 57,20,Portugal,180,78,Barcelona,Midfielder,2,157,1,1,0,68.78804683768968,0,46.77558816700744,0,5,30.167509467950154,72.6435161570898,50,2,67.49139065862998,12.732728844141292,21,67.84041556847463,85.18576367834552,High,47.84524784603048,66.67401043723915,70.36215836385394,4,3,Win
1552,Gabriel Magalhaes 20,27,Paraguay,183,87,Barcelona,Goalkeeper,37,2537,0,0,0,66.75922102479348,0,75.15399892228663,0,1,28.31708277421417,94.61993231158445,50,2,90.44168877861318,13.47835528330185,54,53.00147081220352,51.8151856770271,Medium,52.752992900039075,69.81967998462308,62.01565154219757,3,3,Draw
1553,Ryan Giggs 44,36,Senegal,182,80,Galatasaray,Defender,3,225,0,0,1,82.96634115465099,0,60.11850880877226,9,3,34.40906384743092,90.74920037555997,50,1,27.41926105597541,12.519900728858932,62,67.51556238074556,36.234170497833844,Medium,50.62626428002631,58.30141328732576,52.14206871670373,2,2,Draw
1554,Kenedy 48,20,Egypt,177,79,Partizan Belgrade,Forward,23,1585,2,0,1,88.2083590159451,0,76.82041839781756,0,0,31.13801944189752,55.63646923509633,50,0,79.89343463844948,12.351496157263586,26,94.08312819363165,48.25090140081754,Medium,51.374131591717834,80.35535101597563,51.48222635175667,0,1,Loss
1555,Mohamed Salah 11,32,France,182,83,Sevilla,Forward,30,2061,6,1,4,70.88578247079703,0,72.77581053369195,0,0,29.879682949802543,93.42183417317477,50,2,70.30889611985629,9.154942214589703,54,34.65069705094254,63.43750120621132,Medium,52.933081718557204,66.16431246501249,42.38850488022189,3,1,Win
1556,Paul Scholes 100,18,Portugal,179,82,Crystal Palace,Forward,44,3013,1,0,6,92.62597859249465,1,58.033382503590616,0,0,28.735196453460926,62.542367867547355,50,1,43.60405569038018,13.003918051586334,14,86.85084968654587,81.04807718167882,High,47.7768395009729,45.837395138439774,51.026026682075724,0,0,Draw
1557,Jorginho Girolamo 61,24,Uruguay,165,79,Bayer Leverkusen,Midfielder,58,3965,2,0,0,69.42841268680209,0,58.635175212289525,1,2,28.141620231935786,81.19232020646344,50,0,60.94791435387692,8.244175130606394,13,50.060913474601435,73.2923229158697,High,49.92834884258708,46.45325624145315,57.76915997317266,1,1,Draw
1558,David Beckham 49,29,England,174,81,Barcelona,Forward,44,3013,10,0,0,79.88829027411413,0,81.63464185645086,0,0,34.57045421481054,41.857757602506595,50,2,68.34707599578391,12.544168859215818,54,60.27156835485738,60.42865848747338,Medium,48.93709089728157,66.84295732513093,45.91815192143966,0,1,Loss
1559,Jorge Campos 32,34,Venezuela,184,85,Fulham,Goalkeeper,58,3965,0,0,0,89.07919088232622,0,69.40113253901256,1,0,34.86619122556501,76.67473139728207,50,3,75.22035762352411,9.265220206689328,53,78.17263640035029,83.42103478225059,High,46.86428114926909,86.82851090354197,60.7076573196087,2,2,Draw
1560,Zinedine Zidane 95,22,Ivory Coast,191,86,Liverpool,Midfielder,10,701,2,0,2,68.4567746392879,0,49.31465097266363,3,0,28.367388453757894,55.55289068453737,50,0,34.02947904221037,10.923567619906935,46,89.15237012407286,37.79707748330325,Medium,50.69341995520984,55.417606083809936,68.0616113630193,0,2,Loss
1561,Michy Batshuayi 95,21,Senegal,167,82,AC Milan,Midfielder,36,2469,9,0,2,70.76291510279611,0,48.98760146296152,2,0,31.024309071195525,39.83423492791484,50,3,27.65851407426847,12.171403682188568,38,30.589906429877033,100.0,High,55.023113103168846,83.47705844296092,32.73424240924306,1,0,Win
1562,Danny Drinkwater 50,29,South Korea,177,87,Celtic,Defender,0,21,0,0,1,69.06102561509007,3,78.19974583449743,6,6,29.89852133246983,65.2462744858983,50,2,27.65419184248943,12.554470478432105,16,73.04249782842882,77.79798859681418,High,46.319844510988496,78.20477932894397,47.57735114087122,1,1,Draw
1563,Gareth Bale 81,35,Chile,187,78,Bayern Munich,Forward,8,565,4,2,8,86.09470667696677,0,46.05409780083312,0,0,31.14922583539865,88.07219808791153,50,3,42.04014964427762,13.328503647164855,26,34.52090207657257,82.43175777286679,High,49.93543877790106,52.39062214534535,45.40100456425405,0,1,Loss
1564,David Beckham 62,34,Uruguay,190,102,Sassuolo,Midfielder,16,1109,2,0,2,77.02202536383105,2,79.51682498272937,8,1,28.349081896146487,92.63268119279851,50,1,31.562986553930795,9.695552865769152,47,64.16910374612033,58.963461748852666,Medium,51.281085870149546,41.81703741581212,59.37324020248641,3,2,Win
1565,Naby Keita 7,36,Morocco,181,95,AZ Alkmaar,Forward,53,3625,5,3,1,71.31001106867795,4,56.023582722913744,0,0,31.967196439168717,63.59203857220925,50,0,60.17311797314218,9.34592145817144,60,78.73440574057418,41.9764198115149,Medium,50.24615640331236,45.09236325711914,37.49337326289647,2,1,Win
1566,Thierry Henry 82,26,Denmark,179,88,Besiktas,Defender,0,21,0,0,1,84.40227758253643,0,66.62212473127303,0,0,31.799212503494022,85.56057702582052,50,1,52.77799940039415,13.977477244248888,44,41.01971918548377,53.25331953095404,Medium,49.77374389496852,76.42469669237201,57.012545747613814,1,3,Loss
1567,Gio Reyna 22,21,Sweden,192,64,Fiorentina,Forward,2,157,2,5,10,80.06271010448104,0,68.3098989637617,1,0,33.89300154285025,95.86639309267352,50,0,86.97999226877114,9.245349012694932,12,79.64602346132756,58.275520426232326,Medium,47.40156727310835,49.98348690203233,68.8744620865744,0,3,Loss
1568,Christian Pulisic 32,19,Norway,189,87,Barcelona,Forward,46,3149,3,0,3,75.5999430945766,0,47.847376970206945,0,0,32.84558289889034,56.71704001078906,50,2,73.80518632149338,11.992884480358121,23,50.11996088771217,99.21226547262188,High,50.46557348588033,58.56354602526969,45.906579989681134,2,1,Win
1569,Carney Chukwuemeka 89,21,Denmark,190,78,Rapid Wien,Midfielder,25,1721,0,1,6,69.26836726057367,4,77.52853142731232,2,1,32.230065074279935,96.8131454718731,50,2,35.43591558321225,13.716468148493242,53,69.68582351159903,43.29059972345968,Medium,48.48647204596815,65.08495830032123,70.550784998961,1,2,Loss
1570,Jordan Henderson 99,19,USA,180,73,Inter Milan,Midfielder,52,3557,6,0,8,87.60020662243306,9,55.849489254245434,3,0,32.40890727672206,36.5732232831721,50,2,23.429525777719245,13.379335921878713,52,72.77266751597946,68.79247250564278,High,45.620156590042896,76.27340842250814,74.65818694667392,1,0,Win
1571,Gareth Bale 64,32,Japan,191,78,Inter Milan,Defender,30,2061,0,1,0,85.99917109620577,1,52.38950966761914,2,3,32.179895372947136,89.98681299924183,50,0,73.18668978516996,10.65958062456351,20,72.18374726788207,61.002290006799534,Medium,52.38918444102746,45.66156116295627,30.304602497397603,1,2,Loss
1572,George Weah 8,19,Chile,170,74,Chelsea,Defender,25,1721,0,0,0,75.65877970416572,0,51.574335028097465,14,2,31.314208466938382,81.7272600257088,50,1,83.43706650427191,11.825490026682825,68,31.205411758079105,40.972246080795074,Medium,51.916771639684086,60.318320263873076,36.652659399242935,0,2,Loss
1573,Joe Corona 20,21,Sweden,191,86,Al-Shabab,Forward,22,1517,4,1,5,94.04154187462596,2,61.592684990354364,0,1,32.79625666944547,52.12577141298258,50,0,72.57452154912707,11.174577698261775,69,39.897810503599125,43.04767745300765,Medium,50.10332195370216,64.25364545713477,72.51898757410466,1,1,Draw
1574,Marco Asensio 63,23,Peru,183,96,Porto,Defender,29,1993,0,0,0,92.9982050137321,0,68.85334833850479,8,7,31.357487902824115,44.07946151435556,50,1,68.28457747466206,10.079933498702285,63,85.65317487321818,31.931527722458416,Medium,50.458149376411406,67.04135319857699,72.91638432406934,0,1,Loss
1575,Axel Disasi 83,24,Denmark,184,89,Wolverhampton Wanderers,Goalkeeper,9,633,0,0,0,77.32142515105424,0,80.77472931838928,0,0,28.45955501843334,68.99824536844329,50,2,38.698630135511465,8.866532606348319,31,91.08974771867776,71.85495420175405,High,52.148636025431124,80.91803206976084,29.885363769337925,0,0,Draw
1576,Antonio Carbajal 25,27,South Korea,177,106,Manchester City,Goalkeeper,7,497,0,0,0,70.69517331424629,0,60.30654074009499,1,0,34.69808171338079,53.44319441779243,50,3,57.09526259190295,12.820365384057666,41,66.63841277059939,80.4625457059922,High,50.44867931355616,48.58390975216085,25.749925018856835,2,2,Draw
1577,James Milner 93,36,Paraguay,171,68,Valencia,Defender,43,2945,0,0,0,87.68701826558052,0,46.43563057030841,4,14,32.98898629744559,87.75083189835254,50,1,74.3721272946973,8.542650126374419,25,68.80313852489036,56.60029594070068,Medium,51.80803510952263,80.39157259133111,33.055001162821114,1,0,Win
1578,Lucas Paquetá 63,36,South Korea,184,77,Trabzonspor,Defender,24,1653,0,0,0,68.53648353245457,1,71.07045356272404,8,2,28.45967296503012,41.4234755001707,50,1,34.503107955789964,11.65776428813865,69,79.0769883538511,56.53894945445936,Medium,49.4050355982523,74.64392138483261,74.80063916911242,2,2,Draw
1579,Jorginho Girolamo 90,29,France,187,73,Anderlecht,Midfielder,21,1449,0,0,1,68.45335897496103,1,62.24734394263838,0,0,29.48490249027165,53.786898745277874,50,1,55.74076578329704,11.566215035063937,34,56.39684361096485,61.157489616006686,Medium,52.62396747714789,67.79354070994796,33.99998083053434,2,1,Win
1580,Benoit Badiashile 24,20,Netherlands,188,93,Al-Fateh,Defender,14,973,0,0,0,80.43577745657632,1,81.37056929693287,4,5,29.78319450045101,74.46688214062087,50,1,28.777120311741598,10.008946031392899,40,51.321062391794584,58.70494125119135,Medium,50.64157145186537,74.9763935201286,50.127380336101155,1,3,Loss
1581,Sadio Mane 94,30,Mexico,188,80,Partizan Belgrade,Defender,58,3965,0,0,0,91.60679279358669,1,84.87625658819181,4,3,33.11797691053404,55.129404986738095,50,1,59.80392388247286,8.812451344989348,62,79.93310826659547,42.84226985118437,Medium,50.38810388721175,60.60088694758282,67.42088632152556,2,1,Win
1582,Yunus Musah 71,35,Germany,186,83,Borussia Dortmund,Forward,40,2741,1,0,0,66.08403619446081,0,67.66537185687362,0,0,30.602327848559803,92.11905296368758,50,3,63.015297437195365,12.79782276398354,53,31.838567702719434,91.90776524369198,High,47.45987782257593,46.91987929840623,26.02008053441032,0,0,Draw
1583,Renato Veiga 20,25,Australia,177,87,Dinamo Zagreb,Defender,55,3761,0,0,2,70.58631687415186,0,84.70108721048015,7,6,33.66570665527321,43.80411251920253,50,2,60.15392228529672,10.771546472703932,46,87.54750872810206,55.658144699941566,Medium,50.57391170860342,73.28826201326837,55.224449112922976,0,2,Loss
1584,Steven Gerrard 70,32,Paraguay,189,68,West Ham United,Goalkeeper,56,3829,0,0,0,89.16249351882993,0,72.33768109100133,1,0,31.66036324268025,76.59142159417601,50,0,55.20984641173656,12.351637348867715,63,58.658664111532886,32.447984166779904,Medium,48.3360901650111,66.23361533428111,38.851272443481214,5,2,Win
1585,Alphonso Davies 100,18,Brazil,176,76,Club Brugge,Goalkeeper,9,633,0,0,0,78.28993090263366,0,76.74488421198309,1,0,31.899723561145137,94.92156145084581,50,0,64.05904681297012,8.098914812320013,38,62.77485996949977,51.8676836490832,Medium,48.72343454694301,71.96874002713878,68.11674582198657,0,3,Loss
1586,Antonio Carbajal 24,20,Belgium,191,90,Manchester City,Defender,19,1313,0,0,1,85.3816795588011,1,84.31412987048247,3,9,31.72676776640923,47.903254031873,50,1,94.75996408393834,8.447018985662138,65,71.22808024816459,53.90060727568753,Medium,48.369248743367756,56.8999390514245,39.17305746320396,0,3,Loss
1587,Sergiño Dest 31,25,Poland,183,77,Brighton and Hove Albion,Forward,40,2741,2,4,1,81.25613095872751,11,69.29756309129182,0,0,32.66036259311214,39.90874986336766,50,2,66.6902323349919,9.05508610716572,60,47.8350736415092,68.28382288392312,High,47.86753013620155,85.3433288669918,59.33778601409544,1,2,Loss
1588,Michael Bradley 69,21,Mexico,183,66,Fulham,Midfielder,46,3149,4,1,5,89.88509822120855,2,58.04503325806695,1,1,34.69522039953143,64.82113265956713,50,1,76.44257917299419,8.683028503329876,38,68.830186944231,59.609438039172346,Medium,54.24954280603392,69.36849342877885,58.71098162236984,0,1,Loss
1589,Renato Veiga 88,33,Norway,190,73,Standard Liege,Midfielder,22,1517,5,3,2,81.32167405594102,1,74.52758306153964,2,3,33.53461335704734,67.83809572279583,50,2,34.40906759109947,9.150240625770426,41,75.04753154525054,63.20549484053612,Medium,52.662678123976804,44.27012421454369,36.074677442982,0,1,Loss
1590,Antonee Robinson 37,27,Norway,191,79,Brighton and Hove Albion,Goalkeeper,52,3557,0,0,0,91.08162757964186,0,46.009395423472085,1,0,31.207962820596297,39.31569447109777,50,0,59.75175538994569,12.118928409536903,14,37.665544245836415,76.56056417284563,High,53.840735004288526,62.490199535221436,26.739959993417507,0,0,Draw
1591,Joe Corona 42,29,Norway,189,83,AS Roma,Forward,52,3557,16,3,3,71.69578879160551,1,62.668899648677176,0,0,33.16088083177159,60.305118581576146,50,1,20.56290408308042,8.281982435073127,23,63.830600738251505,62.29742803724565,Medium,47.55420996088887,77.81780273718172,45.462478689269865,1,2,Loss
1592,Cesare Casadei 85,31,England,178,81,Arsenal,Forward,0,21,0,0,4,78.49815986416873,13,54.697951571637596,0,0,32.464339040330664,45.471839542770056,50,2,22.35933138557902,8.227193672642303,58,51.41230884919325,44.837543591592656,Medium,50.14250749982178,79.70672808661362,39.45965759829349,2,2,Draw
1593,Marco Asensio 23,31,Belgium,189,76,Liverpool,Midfielder,1,89,0,2,1,74.00773286265603,15,54.45174424764182,1,1,34.45596987836372,82.92490496823879,50,2,44.18603045450348,8.189912614901328,42,66.22825216859235,69.09277654062393,High,47.41298474959181,64.72985263818794,65.44888748068543,0,2,Loss
1594,Amir Richardson 63,19,Denmark,178,90,Ajax,Forward,57,3897,1,1,12,91.0934949093323,0,52.16761318206064,0,0,30.15653197192765,69.80708949287583,50,2,54.99503582840058,12.185894747645188,48,31.384128687297654,87.16446774928131,High,48.608610245605874,84.73737854156505,65.01820942276726,1,1,Draw
1595,Jonathan David 74,22,Paraguay,189,80,Fulham,Goalkeeper,18,1245,0,0,0,72.44282633495975,0,73.42396765367006,3,0,33.3979538984033,61.54584980353973,50,1,63.17276282181096,11.216812834371137,38,78.27422315372593,40.42781111866259,Medium,48.16374603316685,53.38342185971488,47.85119760963127,1,0,Win
1596,Renato Veiga 80,22,Portugal,174,83,New York City FC,Defender,13,905,0,0,0,89.9701754026604,2,52.00694964475615,10,0,34.04592732644534,84.3005397780914,50,1,86.60032753979807,10.221454470013327,58,40.94629279553643,42.76313157913672,Medium,52.47916801288312,60.52993486191333,55.32561126616095,3,1,Win
1597,Romain Faivre 47,23,Germany,183,76,Benfica,Forward,7,497,4,1,0,78.97356719539918,0,53.935761202128276,0,0,33.84184229940371,49.63214455353427,50,0,77.8817273170249,12.053647448657188,63,74.81015159756475,37.60215247038859,Medium,49.20754064379648,84.92984552844851,55.21297579934626,2,3,Loss
1598,Gio Reyna 27,30,Chile,178,95,Anderlecht,Forward,37,2537,8,0,2,69.33218903910574,1,70.43539072984831,1,0,33.950806860294435,41.108880011854566,50,1,42.498271954958575,11.321625633488901,35,79.97296928992895,80.09085296775126,High,52.13675866738803,84.81283582357895,66.35790742138117,3,1,Win
1599,Ross Barkley 82,26,Italy,190,78,Chelsea,Defender,11,769,0,0,0,85.23300417246412,0,47.61149164855641,2,1,32.09454491281238,52.83886031698221,50,1,75.7613132047489,8.044009043456377,59,78.91977950884839,41.9807007295032,Medium,51.20824177917704,74.28563844123404,46.250120706159876,1,0,Win
1600,Axel Disasi 96,32,Mexico,191,82,Galatasaray,Defender,25,1721,0,0,1,83.80965198772915,0,66.80193585404557,1,0,32.70258527603244,64.40138106478958,50,1,61.204331222997496,13.031298469772292,52,83.13763614794465,41.53434035958613,Medium,54.60727750420958,82.949027356111,38.77233398952545,0,1,Loss
1601,Brad Friedel 8,31,South Korea,185,91,Houston Dynamo,Defender,26,1789,0,0,0,78.8480965031396,1,72.8487359010012,0,1,30.466823087406627,87.537685652366,50,1,78.43859651989777,10.101106299148434,51,50.003434826796486,49.55137661003082,Medium,47.041111553720555,44.438663347811634,38.25174590702737,0,2,Loss
1602,Renato Veiga 6,24,Japan,185,84,Tottenham Hotspur,Defender,28,1925,0,0,0,73.00672238448688,1,54.17342540405661,0,1,28.42688322021759,47.18451940638766,50,3,50.828719611339714,10.39736757937391,22,92.86235574679401,100.0,High,52.5184664795736,83.24974881038881,51.809613964110206,0,1,Loss
1603,Renzo Saravia 28,19,Ecuador,188,84,Al-Hilal,Forward,14,973,2,0,1,88.47873002363322,3,67.07866885699609,0,0,34.672223958358174,57.995276880968845,50,1,26.891998774851462,12.693739729760729,38,31.548181383714457,72.66901293164717,High,52.292881740801455,56.030995327511334,47.45741013661063,2,2,Draw
1604,Tomás Tavares 93,24,Paraguay,191,64,Porto,Goalkeeper,45,3081,0,0,0,85.23016463682526,0,60.60799438786425,0,0,33.73387571219923,35.76670909862856,50,2,66.38658269544283,9.122544894377617,20,61.2780062474677,86.68138479790052,High,48.05324232394593,48.916575621410814,47.00603854924681,5,0,Win
1605,Clarence Seedorf 25,23,Senegal,184,88,Al-Ittihad,Midfielder,52,3557,2,0,0,67.5358632693052,10,79.14417624053473,0,0,32.92111285776196,86.22159282020667,50,1,61.777817048310425,8.060431132667345,27,47.56852099224922,65.0120973198173,High,52.01426667294632,51.96849181710232,29.55686695448536,4,1,Win
1606,Benoit Badiashile 81,34,Australia,180,82,RB Leipzig,Goalkeeper,60,4101,0,0,0,71.8681226437627,0,50.55603385152537,0,0,29.4113040342091,57.66086730823168,50,1,91.52026486608926,13.453030068379432,25,78.09222924004683,64.23048553485833,Medium,50.67228992605246,60.89842540069435,60.93018703450978,1,2,Loss
1607,Amir Richardson 99,19,Sweden,188,86,Toronto FC,Defender,0,21,0,0,0,78.14928158411716,1,70.29751258854436,1,4,28.52991495310737,72.34915192193182,50,0,32.159760436005925,11.032869533251237,58,82.33951355151149,33.99222048202196,Medium,49.54504748009318,52.55960023022336,35.68683439909553,0,2,Loss
1608,DaMarcus Beasley 59,20,Canada,170,83,Fenerbahce,Forward,59,4033,1,0,8,75.70700402239116,3,73.02318663431285,0,0,32.252032232192455,36.266059267960756,50,1,69.20997081833058,10.097162780598282,41,83.45551428865875,77.39425856416867,High,48.352129026056,56.02837930082495,34.84768151043607,3,1,Win
1609,Zlatan Ibrahimovic 24,22,Ecuador,190,76,Inter Miami,Goalkeeper,42,2877,0,0,0,76.18440266425975,0,80.1032651175438,1,0,28.440527993139632,72.4086332871505,50,2,55.55550955357821,12.914273477717243,57,49.29876361625488,66.59284677826415,High,48.56178109710163,46.7489243035821,45.63791601386967,3,0,Win
1610,Ito Hirving 44,22,Canada,179,90,Borussia Dortmund,Goalkeeper,27,1857,0,0,0,86.03737728454064,0,52.90187521628228,1,0,28.293042420525044,54.549916961792036,50,1,48.41918420242205,8.157769479171384,35,47.819134847295665,70.29795228835299,High,54.09962419157185,54.808838277949924,36.38891708089007,2,2,Draw
1611,James Milner 41,18,Uruguay,182,83,Inter Miami,Defender,56,3829,0,0,1,84.170377826403,0,49.0563360572147,0,0,32.90435585303613,35.76558482935958,50,0,79.5925672966487,9.213744926832094,53,74.00082175309967,47.02386711540584,Medium,50.001365637914965,68.61419072710007,54.19291336540077,0,4,Loss
1612,Jordan Henderson 53,25,Germany,190,70,Besiktas,Defender,2,157,0,0,0,78.35447844193502,1,55.87616177605975,8,3,34.02604773518208,76.50978429842868,50,0,80.79877026976182,8.931728374849317,24,90.33198369790853,33.667432346447015,Medium,51.56426000306292,62.092685404553194,43.573166966723576,1,1,Draw
1613,Tyler Adams 31,29,Canada,181,93,Seattle Sounders,Midfielder,50,3421,2,1,0,71.24415938134922,11,59.94997766985743,0,4,31.080584111761986,93.96806332980128,50,4,73.59504412613246,12.42698410553642,44,46.52333901309639,96.01586068079804,High,48.41820123666489,57.33593806179556,47.44558612963951,1,2,Loss
1614,Thiago Silva 99,21,Argentina,188,69,Inter Miami,Defender,17,1177,0,0,0,87.71174578512307,0,76.79408184334201,6,1,31.07806382042197,82.8785641802847,50,2,26.270112555197798,9.872520504097798,66,89.18898046131014,43.700967240433364,Medium,48.440294107556724,77.3226064428557,51.85846608020144,2,2,Draw
1615,Naby Keita 58,30,Argentina,191,90,Dinamo Zagreb,Goalkeeper,51,3489,0,0,0,69.6566428339755,0,50.128980369586806,0,0,29.202359130808354,35.65361597522197,50,3,45.883303549155514,12.63744047323713,73,68.44499055028233,64.40925953238481,Medium,52.163969618499884,84.6754985696659,35.17677612409024,4,0,Win
1616,Alphonso Davies 93,32,Venezuela,184,95,Liverpool,Defender,59,4033,0,0,0,73.23996234739761,0,79.0650574836834,3,0,33.20572665349789,71.0579544482501,50,1,23.50626389908917,8.24885866362557,20,77.9659714257991,95.19058050295662,High,47.300847576896935,77.83946114511986,32.78758114327649,1,4,Loss
1617,Yunus Musah 3,28,USA,186,72,Al-Hilal,Midfielder,33,2265,1,0,1,89.39330805412332,2,58.8324510813529,4,0,31.522806583032487,73.90587626216528,50,1,45.776089145043514,11.64869346680095,60,58.592984648008276,44.33565880698169,Medium,49.16957246418946,56.60003510588396,69.02109514368024,1,3,Loss
1618,Frankie de Jong 1,27,Australia,183,80,Sassuolo,Midfielder,31,2129,1,1,0,70.74947676895982,1,69.09778265709834,1,0,29.376804818560153,46.588096647621974,50,2,68.59383339411134,9.909324346241348,37,82.44571940764683,62.504931615038984,Medium,50.06805482214446,77.22210839187768,46.68618514157105,1,0,Win
1619,Ryan Giggs 41,20,Colombia,184,80,Manchester City,Defender,28,1925,0,0,1,86.8892409662583,2,55.454561127306036,5,1,28.546377706037827,57.05534673479268,50,0,58.903007891054976,9.121519611549836,60,93.08203802975187,27.60069113773192,Low,50.222745203680105,47.59900912370256,45.60468048162696,2,1,Win
1620,Jack Cole 66,31,Spain,176,80,LA Galaxy,Midfielder,24,1653,0,1,1,78.73052676271331,0,82.48779708474615,8,1,28.681112941585305,85.53394804094194,50,3,72.72026180381386,12.900589954506554,53,41.08742254032687,85.9778519012405,High,49.64181342996769,46.51589940456454,26.780607513642074,2,4,Loss
1621,Tomás Tavares 5,33,Brazil,181,98,Red Star Belgrade,Defender,59,4033,0,0,2,74.9168245725613,0,76.26632877580248,0,0,30.01782940151508,56.40599045671793,50,1,61.35963428837866,10.473500741579402,56,55.0613626250162,57.08625688261778,Medium,50.79163956219185,57.28135185180795,49.898815129369666,3,3,Draw
1622,Nico Hernandez 18,27,Ivory Coast,174,72,AS Monaco,Defender,25,1721,0,0,1,93.57664660216471,0,63.052958201754734,0,0,29.795066741989206,68.3613408114685,50,3,61.68603323362919,11.429777583260659,61,86.0596819940452,45.68553637238038,Medium,51.38571151163562,80.38511845220285,52.70848608055,0,2,Loss
1623,Carney Chukwuemeka 32,27,Germany,177,79,Porto,Defender,38,2605,0,0,1,69.5335602768239,0,82.6193951479656,0,2,28.003143196922956,83.36455039785898,50,2,58.32239141734833,8.198503062677252,24,41.483737257671905,88.06757269983531,High,51.46927509091866,52.31741236211509,52.94204354773332,0,3,Loss
1624,Frankie de Jong 12,29,Ivory Coast,169,95,Toronto FC,Goalkeeper,7,497,0,0,0,80.52026640906813,0,62.215791675103404,0,0,29.9610905013719,88.84765025594018,50,0,47.32440145600228,12.74974710367058,32,56.8426238241594,42.19014760445518,Medium,48.02839238266435,43.16267044493398,60.35155846614422,3,2,Win
1625,Benoit Badiashile 28,26,Venezuela,185,79,Tottenham Hotspur,Defender,18,1245,0,0,0,77.58563567455998,6,47.65195921540783,5,0,29.999589440723803,56.9722748723907,50,1,53.49236597891153,9.721295273232359,40,40.79748213120378,80.50406885228156,High,49.43168980414241,46.58547676031775,33.87409174955059,0,2,Loss
1626,Ruben Loftus-Cheek 23,18,Morocco,195,73,Anderlecht,Forward,53,3625,9,1,0,65.64953856576605,2,74.98983461781252,0,0,34.65412843026681,49.033090580086515,50,2,28.432830846047946,12.160436826629212,39,72.14393681923377,89.03893083492542,High,52.38952572375388,82.93724842647902,37.61115671153094,3,3,Draw
1627,Yunus Musah 83,22,Venezuela,180,84,Sassuolo,Forward,46,3149,2,0,9,70.5892152234604,0,68.59981165448329,0,0,28.354536734054193,87.1334485483398,50,3,82.58813377851521,12.562847508716565,35,45.490744892963114,85.2908392297561,High,51.78929437514775,71.68916423736438,65.53652326152064,1,0,Win
1628,Antonio Carbajal 74,25,South Korea,190,89,Southampton,Forward,41,2809,1,4,9,68.91827142628287,4,57.407985584566845,0,0,28.188274720038,76.28157706302338,50,0,86.69087288492062,8.70269754483706,24,54.752136850844096,67.15209557287183,High,47.254281097037875,52.660058168498836,72.3585308421697,1,1,Draw
1629,Stade Brest 99,28,Germany,191,78,Aston Villa,Defender,21,1449,0,1,0,79.73892649609117,1,49.39149558833097,13,7,31.2649211691051,70.58872722382654,50,0,77.47031100956656,9.775403383847385,67,61.92368778648839,25.418555942316075,Low,50.702959800704406,67.76479126640906,31.79663736836603,0,3,Loss
1630,Christopher Nkunku 54,29,Denmark,175,86,Lazio,Midfielder,28,1925,1,6,4,70.21398868500262,1,59.240509085959864,0,0,34.135424987616624,63.029984393518035,50,3,63.76895091257368,12.340640491937876,53,49.313377112814344,84.37068016875395,High,46.04354950125038,66.37898112126751,49.88247772526091,1,2,Loss
